"path","signature","nickname","members","lettercontent","ip","user_agent","referrer","created_at"
"/pages/writeletters/","True","Xixixi613","Yechan","Yechan, you are really handsome and cute! Especially your eyes, they are really beautiful! Your singing is great, your dancing is great, and your rap is also great! When you were on stage, the intensity of your dance really caught my attention! Super handsome! The TV drama you and Jaehan recently starred in is really good looking and very popular in China! It's because of this TV drama that I met you and fell in love with you! You guys are really talented, the stage performance is great, and the songs are also great! Thank you for going through so many difficulties and still not giving up! Thank you very much for your efforts, which allowed us to watch such a handsome stage and meet such a good and handsome Yechan! I hope your development can become more and more smooth in the future. Let's take the flower road together! Love you！","14.150.46.79","Mozilla/5.0 (Linux; Android 12; PFGM00 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 Weibo (OPPO-PFGM00__weibo__13.4.1__android__android12)","https://forxloveletters.com/pages/writeletters/?continueFlag=374587cf3888ae0f641104653ed880c2","2023-04-19T14:09:20.974Z"
"/pages/writeletters/","True","","Jaehan","Hello, Jaehan.
I am glad to write to you. I am a fan from China, and I like your smile. When you smile, it's really contagious! Every time I hear your singing, I feel very happy in my heart. I don't know how to describe this feeling! Whenever I encounter setbacks and failures, whenever I think of you, I will stand up again to face challenges, because with you, I can stand up in every setback!! Thank you, your past, I didn't participate. How could I be willing to miss your moment? You only care about the wind and rain, and I will be behind you. I hope you have a bright future, but I also hope you are healthy and happy. come on. I love you!Jaehan.","106.8.229.105","Mozilla/5.0 (Linux; Android 5.1; OPPO A37m Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/43.0.2357.121 Mobile Safari/537.36 Weibo (OPPO-OPPO A37m__weibo__13.2.2__android__android5.1)","https://forxloveletters.com/pages/writeletters/","2023-04-19T14:07:45.122Z"
"/pages/writeletters/","True","FOR X-DaluJu","Yechan","예찬에게：
  안녕하세요.예찬아,만나서 반가워요.
  제가 중국인이어서 한국말을 잘 못하나봐요.죄송해요.
  할말이 많은데 지금 아무 생각도 안났어요.자기소개 하고 싶은데 말을 못하겠어요.너무 떨려서요.
  제가 그냥 팬이에요.드라마 때문에 널 좋아했지만 지금 너라서 좋아요.
  예찬아,그동안 진짜 수고 많으셨어요.널 항상 응원하고 기다릴게요.니가 항상 즐깁고 건강하시고 행복하시길 바랄게요. 니가 보고 싶어서 나도 모르게 눈물이 났어요.미안해요.그래서, 우리 더 나은 무대에서 만나자,예찬아.
  사랑해요!
  OMEGA X WIN!","114.254.1.115","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone15,3__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-19T14:00:49.396Z"
"/pages/writeletters/","True","Xixixi613","Jaehan","Jaehan, I really like you!!! Although I haven't liked you for a long time, only about a month. I don't know if I will always like you, but during the time when I still like you,I will always support you. You are really handsome, kind, and cute! In fact, during the time I have known you, I can feel that you are a great captain, a great big brother! Jaehan, you have worked hard. We are very clear about your dedication and effort to omega x! I hope that in the future, you can always follow the path of flowers, and your dreams will definitely come true! Your and Yechan's TV dramas are very good, and their acting skills are very good! I only got to know you guys because of this TV drama. You know, this drama is quite famous in China! Jaehan is indeed an omnipotent genius! Chinese fans will always support you! Fans from around the world will also support you ! Omega x and for x will always be together, grow together, and walk the path of flowers together!Love you!Fighting!","14.150.46.79","Mozilla/5.0 (Linux; Android 12; PFGM00 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 Weibo (OPPO-PFGM00__weibo__13.4.1__android__android12)","https://forxloveletters.com/pages/writeletters/?continueFlag=374587cf3888ae0f641104653ed880c2","2023-04-19T14:00:05.855Z"
"/pages/writeletters/","True","Lu","ALL","여러분 안녕하세요. 요즘 잘 지내요?난 중국의 작은 팬이예요.올해 당신들을 만나서 정말 기뻐요. 당신들 모두 훌륭해요. 점점 더 많은 사람들이 당신들을 좋아해요. 당신들도 느낄거라 믿어요.여러분 계속 힘내세요 가까운 미래에 OMEGA X가 대박할 거라 믿어요!우리가 나중에 만났으면 좋겠어요.","111.33.218.130","Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.18(0x1800123f) NetType/WIFI Language/zh_CN","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:59:31.618Z"
"/pages/writeletters/","False","FOR X","Yechan","Dear Yechan
I'm looking forward to every meeting with you.","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:57:20.609Z"
"/pages/writeletters/","True","是呆萌直球虎牙甜妹夹尼呀～","ALL","在写英语和中文中间纠结了一下，但最后还是选择了中文，因为想让你们知道你们真的还有很多很多的中国粉丝哦，第一次粉韩团，我也不太会，但是就是想要对你们表示喜欢，你们一定要加油呀，虽然知道你们已经很辛苦了，但是拜托再坚持坚持吧，你们很快就会苦尽甘来了，我们也会一直一直陪着你们的哦，加油鸭","171.217.252.86","Mozilla/5.0 (Linux; Android 12; ANN-AN00 Build/HONORANN-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Weibo (HONOR-ANN-AN00__weibo__13.4.1__android__android12)","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:56:20.874Z"
"/pages/writeletters/","True","Vivi","Yechan","예찬아, 그동안 너무 고생했어.피곤하면 좀 쉬어, 괜찮아, 우리는 항상니 옆에 있어.사랑해요","39.144.168.42","Mozilla/5.0 (Linux; Android 10; V2020A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Weibo (vivo-V2020A__weibo__13.3.4__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=35a094971f725b860b4341c3ce8e87eb","2023-04-19T13:55:46.509Z"
"/pages/writeletters/","False","FOR X","Hyuk","Dear Hyuk
I really miss you.How are you recently?I really hope you can be happy forever.","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:55:34.959Z"
"/pages/writeletters/","True","","Junghoon","Dear Junghoon
Your performances are all great!","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:53:39.498Z"
"/pages/writeletters/","False","FOR X","Kevin","Dear Kevin
You're really wonderfull,i will  always be with you .","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:51:46.781Z"
"/pages/writeletters/","True","","Jaehan","I like you very much!","117.159.93.89","Mozilla/5.0 (Linux; Android 11; RMX3121 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36 Weibo (realme-RMX3121__weibo__12.11.1__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=7b774e79e0ed2a6b2d29138206d6cb21","2023-04-19T13:50:41.671Z"
"/pages/writeletters/","True","YF---FOR X","Jaehan","친애하는 재한，당신을 이렇게 불러도 적당한지 모르겠습니다，저는 중국에서 와서 한국어를 잘 몰라서 인터넷 번역을 이용합니다，제 뜻을 이해해 주시길 바랍니다。
올해 처음 알게 됐지만，하지만 니가 내게 준 즐거움과 힘은 시간으로 헤아릴 수 없어，너 때문에나 한국 문화를 알게 됐어，근데 한국말 진짜 어려워우우우。
언젠가는 나라를 넘어 현장에서 당신을 만나 유창한 한국말로 수고했다고 말할 수 있었으면 합니다，사랑합니다，너랑은 최고야
당신의 무대를 사랑합니다 당신의 노래를 사랑합니다，빛나는 너를 많이 볼 날을 기다려🥰
마지막으로 오빠 셀카 많이 보내주세요，사진 찍고 그 멋진 얼굴 잘 이용하는 법도 많이 배우세요，잘 돌아오시길 바라며, 만날 그날을 기대합니다。
OMEGA X win ha！
난 영원히 당신의 뒤에, 난 당신이 반드시 점점 더 좋아질 수 있다고 믿습니다，매일매일 기쁘세요","220.205.252.106","Mozilla/5.0 (Linux; Android 13; 22011211C Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3305 MicroMessenger/8.0.34.2340(0x28002259) WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:49:34.127Z"
"/pages/writeletters/","True","Vivi","Jaehan","Jaehan 오빠～
I fell in love with OMEGA X because of you and yechan. You've become everything I've always hoped for. When I think of your existence, my whole person becomes happy. So I love you, I love yechan, and I love OX. Thank you for making my life happy.","39.144.168.42","Mozilla/5.0 (Linux; Android 10; V2020A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Weibo (vivo-V2020A__weibo__13.3.4__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=35a094971f725b860b4341c3ce8e87eb","2023-04-19T13:49:11.015Z"
"/pages/writeletters/","False","FOR X","Jehyun","Dear Jehyun
I'm really happy to cheer you on again！","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:49:04.939Z"
"/pages/writeletters/","True","","ALL","Hello, members of OMEGAX! I am a fan from China，I have a lot of people here who like you too.From watching Jaehan and Yechan.I learned you story.Every one of you is great.I hope to see you in the future.You will be better and better.Fighting!","117.159.93.89","Mozilla/5.0 (Linux; Android 11; RMX3121 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36 Weibo (realme-RMX3121__weibo__12.11.1__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=7b774e79e0ed2a6b2d29138206d6cb21","2023-04-19T13:48:59.649Z"
"/pages/writeletters/","False","FOR X","Xen","Dear Xen
If possible , we'll meet again in three thousand years.","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:47:03.911Z"
"/pages/writeletters/","False","FOR X","Taedong","Dear Taedong
Thank you for your apperance and effort!","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:45:07.563Z"
"/pages/writeletters/","True","微光미광","全部","你们好，我是来自中国的小粉丝，爱意不隔山海，不论国家，即使我们可能不会见面，但在中国，会有一大群一直直默默地关注和支持你们！虽然是重组团，但我觉得正是因为第二次的出道，才会让大家惺惺相惜，彼此珍重，互相保护！过去的压抑、悲伤甚至痛苦，都会过去的，希望大家都可以慢慢走出阴影，粉丝们会一直爱你们，支持你们的！加油吧！少年们！不论未来是否会有好的公司，能不能重返舞台，我都会一直追随你们的！我们都要向前看，向前走，我们终会到达彼岸的！加油！

안녕하세요,저는당신들이중국에서온팬입니다.사랑은산과바다를사이에두지않습니다.국가를막론하고,설령우리가만나지않을수도있지만,중국에서,많은사람들이줄곧묵묵히당신들을주목하고지지할것입니다!비록재편단이지만,나는바로두번째데뷔때문에,모두가서로소중히여기고,서로보호할수있다고생각한다!과거의억압,슬픔심지어고통도모두지나갈것이다.모두가천천히그늘에서벗어날수있기를바란다.팬들은줄곧당신들을사랑하고지지할것이다!힘내세요!소년들!미래에좋은회사가있든없든,무대에복귀할수있든없든,나는줄곧너희들을따를것이다!우리는모두앞을보고앞으로가야한다.우리는결국피안에도착할것이다!파이팅!


Hello, I am your fan from China. Love is not separated by mountains and seas, regardless of the country. Even if we may not meet, there will be a large group in China who silently follow and support you! Although it is a restructuring group, I think it is precisely because of our second debut that we cherish and protect each other! The oppression, sadness, and even pain of the past will all pass. I hope everyone can slowly step out of the shadows, and fans will always love and support you! Come on! Young people! No matter whether there will be good companies in the future or whether they can return to the stage, I will always follow you! We must all look forward, move forward, and we will eventually reach the other shore! come on.","223.67.102.51","Mozilla/5.0 (Linux; U; Android 13; zh-cn; M2012K11AC Build/TKQ1.220829.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/98.0.4758.102 MQQBrowser/13.8 Mobile Safari/537.36 COVC/046415","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:44:01.763Z"
"/pages/writeletters/","False","FOR X","Hangyeom","Dear Hangyeom
I  will always be with you, let's walk the path of flowers together!

","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:43:00.143Z"
"/pages/writeletters/","True","Vivi","ALL","When shall I see you again? Look forward to your come back.
It must be a tough time, huh? It's okay. We're always there, loving you, accompanying you, waiting for you.","39.144.168.42","Mozilla/5.0 (Linux; Android 10; V2020A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Weibo (vivo-V2020A__weibo__13.3.4__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=35a094971f725b860b4341c3ce8e87eb","2023-04-19T13:41:39.711Z"
"/pages/writeletters/","False","FOR X","Sebin","Dear Sebin
You're very handsome!","117.21.5.53","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:39:52.038Z"
"/pages/writeletters/","True","Vivi","Yechan","Yechan ～～～You know what? I love you so much. Although I haven't known you for a long time, I already love you very, very much. Always hoping to see more of you. Like your music, like your singing, like your smile. Always laugh, always be happy!Fighting！！！！！","39.144.168.42","Mozilla/5.0 (Linux; Android 10; V2020A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Weibo (vivo-V2020A__weibo__13.3.4__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=35a094971f725b860b4341c3ce8e87eb","2023-04-19T13:37:01.834Z"
"/pages/writeletters/","True","Vivi","Yechan","Yechan ～～～You know what? I love you so much. Although I haven't known you for a long time, I already love you very, very much. Always hoping to see more of you. Like your music, like your singing, like your smile. Always laugh, always be happy!Fighting！！！！！","39.144.168.42","Mozilla/5.0 (Linux; Android 10; V2020A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Weibo (vivo-V2020A__weibo__13.3.4__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=35a094971f725b860b4341c3ce8e87eb","2023-04-19T13:37:01.712Z"
"/pages/writeletters/","True","","Jaehan","I am so excited that I can write a letter directly to you! I just want you to know that many Chinese fans like you, and there will be more people like you in the future! As a fan, my only wish is to hope you are happy and healthy! Let's work together in the future!","223.104.114.125","Mozilla/5.0 (Linux; Android 12; LSA-AN00 Build/HONORLSA-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/574 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:36:56.803Z"
"/pages/writeletters/","True","forever love jaehan","Jaehan","Jaehan, baby, do you know? Because I accidentally watched A should to cry on and fell in love with you at a glance. All your performances in the drama deeply attracted me, and then I watched your other videos. I fell in love with the baby singing, the baby dancing, and every smile of the baby. I love you and miss you very much now. I hope everything goes smoothly for the baby in the future, happy every day, come on! I love you, always love you Chinese fans ❤️
재한이 베이비, 그거 알아?무의식중에 A shoulder to cry on을 보았기 때문에, 한눈에 당신을 좋아하게 되었고, 당신의 극에서의 모든 표현이 나를 깊이 매료시켰고, 그 후 당신의 다른 동영상을 보았고, 노래하는 보물을 좋아하게 되었고, 춤추는 보물을 좋아하게 되었고, 보물의 모든 웃음을 좋아하게 되었고, 지금 매우 매일 당신을 사랑하고 생각하며, 보물의 미래가 순조롭기를 바랍니다, 매일 즐겁고, 화이팅!사랑해요 언제나 사랑해요 중국팬❤️","61.242.131.69","Mozilla/5.0 (Linux; Android 11; V2121A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36 Weibo (vivo-PD2121B__weibo__13.2.1__android__android11)","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:36:07.831Z"
"/pages/writeletters/","False","FOR X","ALL","Hope OMEGA_X returns soon!
Better and better in the future！","113.74.170.238","Mozilla/5.0 (Linux; Android 11; V2156A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4435 MMWEBSDK/20230202 Mobile Safari/537.36 MMWEBID/9230 MicroMessenger/8.0.33.2320(0x28002151) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:35:26.951Z"
"/pages/writeletters/","True","","Jaehan","You are the best team leader in the world. I love you. I love OMEGA X. I hope to meet you soon.You are really great！！！！","39.144.168.42","Mozilla/5.0 (Linux; Android 10; V2020A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Weibo (vivo-V2020A__weibo__13.3.4__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=35a094971f725b860b4341c3ce8e87eb","2023-04-19T13:31:07.120Z"
"/pages/writeletters/","True","William","Jaehan","널사랑하는것외에무슨말을해야할지모르겠어.꼭행복해야해.오,자신도잘돌봐야해.🥺","171.9.213.212","Mozilla/5.0 (Linux; Android 10; HarmonyOS; YAL-AL50; HMSCore 6.10.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 HuaweiBrowser/13.0.3.320 Mobile Safari/537.36","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:30:14.828Z"
"/pages/writeletters/","True","","Jaehan","You are the best team leader in the world. I love you. I love OMEGA X. I hope to meet you soon.You are really great！！！！","39.144.168.42","Mozilla/5.0 (Linux; Android 10; V2020A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Weibo (vivo-V2020A__weibo__13.3.4__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=35a094971f725b860b4341c3ce8e87eb","2023-04-19T13:29:48.492Z"
"/pages/writeletters/","True","Ssing","Yechan","Dear Yechan
     I saw your TV show 《소년을 위로해줘》not long ago,and attracted by your pretty face.Naturally,I went to Youtube and Bilibili to see the shows about OMEGA X.To my surprise,everyone in OMEGA X is deeply attracted to me.Makes me think that it's so fortune for me to meet you all.I am a college student in China,and my department is usually very busy studying.It is you who light me up in these dark days.I feel very happy to be a fan of yours.Wish you are happy every day.
    I will always love you and support you.
                                                     Yours
                                                     FOR X","39.144.81.13","Mozilla/5.0 (Linux; Android 13; V2183A; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/14.5.0.0","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:28:53.394Z"
"/pages/writeletters/","True","Lamia ","الجميع","Firstly I am really proud of them I love them so much and will always support them I am only here for them.
 They were medicine for my soul in the withered time when there was no one else by my side
I am here to support them forever
I thank them for not leaving and staying to make us happy
We forx here for them we love them so much
 They are really like oxygen to me

Omega x thank you them because they endured a lot and a lot
For us and for their dreams💓
When I see you guys I feel happy 😭 thank you Omegax i love you forever ","176.123.25.32","Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:28:20.498Z"
"/pages/writeletters/","True","Lamia ","الجميع","Firstly I am really proud of them I love them so much and will always support them I am only here for them.
 They were medicine for my soul in the withered time when there was no one else by my side
I am here to support them forever
I thank them for not leaving and staying to make us happy
We forx here for them we love them so much
 They are really like oxygen to me

Omega x thank you them because they endured a lot and a lot
For us and for their dreams💓
When I see you guys I feel happy 😭 thank you Omegax i love you forever ","176.123.25.32","Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:27:45.301Z"
"/pages/writeletters/","True","OMEGAX请大火","ALL","OMEGAX 멤버 여러분 안녕하세요! ! 저는 중국에서 온 FOR X입니다. (번역된 의미가 이상할지 모르겠지만, 이 편지를 끝까지 보시길 바랍니다.) 
새로운 드라마로 오메가X를 알게 되었고 너희들이 겪었던 일들을 알게 된 후 너무 마음이 아팠고, 왜 이제야 너희들을 알게 되었는지 정말 마음이 쓰였다. 너희들은 억압과 패륜에 맞서는 정말 용감하다. 너희들의 노래는 모두 아주 좋다. 너희들의 음악은 나에게 많은 감동과 즐거움을 가져다주어서 감사하다. 처음 dry flower를 들었을 때 울었다. 정말 이 노래를 좋아한다. 나는 꿈을 쫓는 길에서 당신들이 많은 좌절을 겪었음을 알지만, 당신들이 줄곧 자신의 꿈을 포기하지 않은 것에 매우 감사한다! ! 중국에서 점점 더 많은 사람들이 OMEGAX를 보고 있고, 나는 미래가 반드시 점점 더 좋아질 것이라고 믿는다! ! 
OMEGAX 여러분들 정말 너무 좋아요! ! 당신들의 11명의 구성원들을 매우 사랑하고, 반드시 자신을 보호하고, 건강이 아프지 않도록 조심하고, 당신들이 건강하고 행복하기를 바랍니다! ! 너희들의 큰불이 날 날을 기다리며, 나는 줄곧 너희들의 곁에 있을 것이고, 그때가 되면 반드시 중국에 와서 콘서트를 해야 한다! !","202.192.80.96","Mozilla/5.0 (Linux; Android 11; Redmi K30 5G Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20221109 MMWEBID/1502 MicroMessenger/8.0.31.2281(0x28001F59) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:26:18.798Z"
"/pages/writeletters/","True","","ALL","꼭 꽃길을 걸어야지。
화이팅!당신들은 최고였어요!
（一定要走花路呀。加油！你们是最棒的！）","27.45.145.155","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:26:09.986Z"
"/pages/writeletters/","True","小雨小姐","ALL","to28살 휘찬:생일 축하해요 휘찬은 당신들이 그처럼 많은 불의를 겪은 후에도 여전히 미래를 동경하는 마음을 유지하길 바라요!이제는 끔찍하고 이야기가 가득한 27살에게 작별을 고할 때가 되었어. 모든 것은 우리가 원하는 방향으로 발전할거야. 너희들은 너만 잘하면 돼. 너들을 응원해 줄 누군가가 있어. 비 아가씨","117.90.34.221","Mozilla/5.0 (Linux; Android 10; V2002A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3949 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:25:39.281Z"
"/pages/writeletters/","True","小雨小姐","ALL","to28살 휘찬:생일 축하해요 휘찬은 당신들이 그처럼 많은 불의를 겪은 후에도 여전히 미래를 동경하는 마음을 유지하길 바라요!이제는 끔찍하고 이야기가 가득한 27살에게 작별을 고할 때가 되었어. 모든 것은 우리가 원하는 방향으로 발전할거야. 너희들은 너만 잘하면 돼. 너들을 응원해 줄 누군가가 있어. 비 아가씨","117.90.34.221","Mozilla/5.0 (Linux; Android 10; V2002A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3949 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T13:25:39.239Z"
